"id","path","data_type","launch_id","metrics"
699,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-B7_1/LV2001237078_S5_L004_R2_001.fastq.gz,FASTQ,33,"null"
700,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-B7_1/LV2001237078_S5_L002_R1_001.fastq.gz,FASTQ,33,"null"
701,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-B7_1/LV2001237078_S5_L003_R1_001.fastq.gz,FASTQ,33,"null"
702,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-B7_1/LV2001237078_S5_L001_R1_001.fastq.gz,FASTQ,33,"null"
703,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-B7_1/LV2001237078_S5_L003_R2_001.fastq.gz,FASTQ,33,"null"
704,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-B7_1/LV2001237078_S5_L004_R1_001.fastq.gz,FASTQ,33,"null"
705,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_3/LV2001237081_S11_L004_R2_001.fastq.gz,FASTQ,34,"null"
706,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_3/LV2001237081_S11_L001_R1_001.fastq.gz,FASTQ,34,"null"
707,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_3/LV2001237081_S11_L004_R1_001.fastq.gz,FASTQ,34,"null"
708,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_3/LV2001237081_S11_L003_R1_001.fastq.gz,FASTQ,34,"null"
709,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_3/LV2001237081_S11_L002_R1_001.fastq.gz,FASTQ,34,"null"
710,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_3/LV2001237081_S11_L002_R2_001.fastq.gz,FASTQ,34,"null"
711,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_3/LV2001237081_S11_L001_R2_001.fastq.gz,FASTQ,34,"null"
712,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_3/LV2001237081_S11_L003_R2_001.fastq.gz,FASTQ,34,"null"
713,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_4/LV2001237081_S12_L003_R2_001.fastq.gz,FASTQ,34,"null"
714,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_4/LV2001237081_S12_L001_R2_001.fastq.gz,FASTQ,34,"null"
715,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_4/LV2001237081_S12_L001_R1_001.fastq.gz,FASTQ,34,"null"
716,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_4/LV2001237081_S12_L002_R1_001.fastq.gz,FASTQ,34,"null"
717,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_4/LV2001237081_S12_L003_R1_001.fastq.gz,FASTQ,34,"null"
718,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_4/LV2001237081_S12_L002_R2_001.fastq.gz,FASTQ,34,"null"
719,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_4/LV2001237081_S12_L004_R2_001.fastq.gz,FASTQ,34,"null"
720,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_4/LV2001237081_S12_L004_R1_001.fastq.gz,FASTQ,34,"null"
721,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_1/LV2001237081_S9_L002_R2_001.fastq.gz,FASTQ,34,"null"
722,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_1/LV2001237081_S9_L003_R2_001.fastq.gz,FASTQ,34,"null"
723,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_1/LV2001237081_S9_L003_R1_001.fastq.gz,FASTQ,34,"null"
724,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_1/LV2001237081_S9_L002_R1_001.fastq.gz,FASTQ,34,"null"
725,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_1/LV2001237081_S9_L004_R2_001.fastq.gz,FASTQ,34,"null"
726,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_1/LV2001237081_S9_L001_R2_001.fastq.gz,FASTQ,34,"null"
727,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_1/LV2001237081_S9_L004_R1_001.fastq.gz,FASTQ,34,"null"
728,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_1/LV2001237081_S9_L001_R1_001.fastq.gz,FASTQ,34,"null"
729,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_2/LV2001237081_S10_L001_R2_001.fastq.gz,FASTQ,34,"null"
730,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_2/LV2001237081_S10_L004_R1_001.fastq.gz,FASTQ,34,"null"
731,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_2/LV2001237081_S10_L003_R1_001.fastq.gz,FASTQ,34,"null"
732,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_2/LV2001237081_S10_L002_R2_001.fastq.gz,FASTQ,34,"null"
733,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_2/LV2001237081_S10_L003_R2_001.fastq.gz,FASTQ,34,"null"
734,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_2/LV2001237081_S10_L001_R1_001.fastq.gz,FASTQ,34,"null"
735,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_2/LV2001237081_S10_L004_R2_001.fastq.gz,FASTQ,34,"null"
736,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-C7_2/LV2001237081_S10_L002_R1_001.fastq.gz,FASTQ,34,"null"
737,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_2/LV2001237084_S14_L003_R1_001.fastq.gz,FASTQ,35,"null"
738,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_2/LV2001237084_S14_L004_R2_001.fastq.gz,FASTQ,35,"null"
739,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_2/LV2001237084_S14_L001_R1_001.fastq.gz,FASTQ,35,"null"
740,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_2/LV2001237084_S14_L002_R2_001.fastq.gz,FASTQ,35,"null"
741,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_2/LV2001237084_S14_L004_R1_001.fastq.gz,FASTQ,35,"null"
742,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_2/LV2001237084_S14_L002_R1_001.fastq.gz,FASTQ,35,"null"
743,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_2/LV2001237084_S14_L003_R2_001.fastq.gz,FASTQ,35,"null"
744,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_2/LV2001237084_S14_L001_R2_001.fastq.gz,FASTQ,35,"null"
745,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_3/LV2001237084_S15_L004_R1_001.fastq.gz,FASTQ,35,"null"
746,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_3/LV2001237084_S15_L003_R2_001.fastq.gz,FASTQ,35,"null"
747,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_3/LV2001237084_S15_L003_R1_001.fastq.gz,FASTQ,35,"null"
748,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_3/LV2001237084_S15_L002_R1_001.fastq.gz,FASTQ,35,"null"
749,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_3/LV2001237084_S15_L002_R2_001.fastq.gz,FASTQ,35,"null"
750,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_3/LV2001237084_S15_L001_R1_001.fastq.gz,FASTQ,35,"null"
751,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_3/LV2001237084_S15_L001_R2_001.fastq.gz,FASTQ,35,"null"
752,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_3/LV2001237084_S15_L004_R2_001.fastq.gz,FASTQ,35,"null"
753,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_1/LV2001237084_S13_L003_R2_001.fastq.gz,FASTQ,35,"null"
754,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_1/LV2001237084_S13_L003_R1_001.fastq.gz,FASTQ,35,"null"
755,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_1/LV2001237084_S13_L001_R2_001.fastq.gz,FASTQ,35,"null"
756,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_1/LV2001237084_S13_L004_R1_001.fastq.gz,FASTQ,35,"null"
757,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_1/LV2001237084_S13_L002_R1_001.fastq.gz,FASTQ,35,"null"
758,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_1/LV2001237084_S13_L004_R2_001.fastq.gz,FASTQ,35,"null"
759,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_1/LV2001237084_S13_L001_R1_001.fastq.gz,FASTQ,35,"null"
760,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_1/LV2001237084_S13_L002_R2_001.fastq.gz,FASTQ,35,"null"
761,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_4/LV2001237084_S16_L003_R2_001.fastq.gz,FASTQ,35,"null"
762,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_4/LV2001237084_S16_L002_R2_001.fastq.gz,FASTQ,35,"null"
763,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_4/LV2001237084_S16_L001_R2_001.fastq.gz,FASTQ,35,"null"
764,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_4/LV2001237084_S16_L004_R2_001.fastq.gz,FASTQ,35,"null"
765,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_4/LV2001237084_S16_L001_R1_001.fastq.gz,FASTQ,35,"null"
766,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_4/LV2001237084_S16_L002_R1_001.fastq.gz,FASTQ,35,"null"
767,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_4/LV2001237084_S16_L004_R1_001.fastq.gz,FASTQ,35,"null"
768,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-D7_4/LV2001237084_S16_L003_R1_001.fastq.gz,FASTQ,35,"null"
769,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_2/LV2001237137_S18_L004_R1_001.fastq.gz,FASTQ,36,"null"
770,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_2/LV2001237137_S18_L004_R2_001.fastq.gz,FASTQ,36,"null"
771,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_2/LV2001237137_S18_L002_R1_001.fastq.gz,FASTQ,36,"null"
772,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_2/LV2001237137_S18_L001_R1_001.fastq.gz,FASTQ,36,"null"
773,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_2/LV2001237137_S18_L003_R2_001.fastq.gz,FASTQ,36,"null"
774,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_2/LV2001237137_S18_L001_R2_001.fastq.gz,FASTQ,36,"null"
775,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_2/LV2001237137_S18_L002_R2_001.fastq.gz,FASTQ,36,"null"
776,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_2/LV2001237137_S18_L003_R1_001.fastq.gz,FASTQ,36,"null"
777,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_1/LV2001237137_S17_L003_R1_001.fastq.gz,FASTQ,36,"null"
778,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_1/LV2001237137_S17_L004_R2_001.fastq.gz,FASTQ,36,"null"
779,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_1/LV2001237137_S17_L001_R1_001.fastq.gz,FASTQ,36,"null"
780,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_1/LV2001237137_S17_L004_R1_001.fastq.gz,FASTQ,36,"null"
781,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_1/LV2001237137_S17_L001_R2_001.fastq.gz,FASTQ,36,"null"
782,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_1/LV2001237137_S17_L002_R2_001.fastq.gz,FASTQ,36,"null"
783,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_1/LV2001237137_S17_L002_R1_001.fastq.gz,FASTQ,36,"null"
784,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_1/LV2001237137_S17_L003_R2_001.fastq.gz,FASTQ,36,"null"
785,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_4/LV2001237137_S20_L001_R1_001.fastq.gz,FASTQ,36,"null"
786,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_4/LV2001237137_S20_L001_R2_001.fastq.gz,FASTQ,36,"null"
787,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_4/LV2001237137_S20_L004_R1_001.fastq.gz,FASTQ,36,"null"
788,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_4/LV2001237137_S20_L003_R2_001.fastq.gz,FASTQ,36,"null"
789,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_4/LV2001237137_S20_L002_R2_001.fastq.gz,FASTQ,36,"null"
790,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_4/LV2001237137_S20_L004_R2_001.fastq.gz,FASTQ,36,"null"
791,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_4/LV2001237137_S20_L002_R1_001.fastq.gz,FASTQ,36,"null"
792,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_4/LV2001237137_S20_L003_R1_001.fastq.gz,FASTQ,36,"null"
793,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_3/LV2001237137_S19_L003_R2_001.fastq.gz,FASTQ,36,"null"
794,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_3/LV2001237137_S19_L004_R1_001.fastq.gz,FASTQ,36,"null"
795,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_3/LV2001237137_S19_L002_R2_001.fastq.gz,FASTQ,36,"null"
796,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_3/LV2001237137_S19_L004_R2_001.fastq.gz,FASTQ,36,"null"
797,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_3/LV2001237137_S19_L001_R1_001.fastq.gz,FASTQ,36,"null"
798,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_3/LV2001237137_S19_L001_R2_001.fastq.gz,FASTQ,36,"null"
799,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_3/LV2001237137_S19_L003_R1_001.fastq.gz,FASTQ,36,"null"
800,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-E7_3/LV2001237137_S19_L002_R1_001.fastq.gz,FASTQ,36,"null"
801,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_1/LV2001237140_S21_L002_R1_001.fastq.gz,FASTQ,37,"null"
802,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_1/LV2001237140_S21_L001_R2_001.fastq.gz,FASTQ,37,"null"
803,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_1/LV2001237140_S21_L004_R2_001.fastq.gz,FASTQ,37,"null"
804,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_1/LV2001237140_S21_L001_R1_001.fastq.gz,FASTQ,37,"null"
805,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_1/LV2001237140_S21_L002_R2_001.fastq.gz,FASTQ,37,"null"
806,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_1/LV2001237140_S21_L003_R2_001.fastq.gz,FASTQ,37,"null"
807,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_1/LV2001237140_S21_L004_R1_001.fastq.gz,FASTQ,37,"null"
808,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_1/LV2001237140_S21_L003_R1_001.fastq.gz,FASTQ,37,"null"
809,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_3/LV2001237140_S23_L001_R2_001.fastq.gz,FASTQ,37,"null"
810,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_3/LV2001237140_S23_L002_R2_001.fastq.gz,FASTQ,37,"null"
811,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_3/LV2001237140_S23_L003_R2_001.fastq.gz,FASTQ,37,"null"
812,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_3/LV2001237140_S23_L004_R2_001.fastq.gz,FASTQ,37,"null"
813,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_3/LV2001237140_S23_L002_R1_001.fastq.gz,FASTQ,37,"null"
814,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_3/LV2001237140_S23_L003_R1_001.fastq.gz,FASTQ,37,"null"
815,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_3/LV2001237140_S23_L001_R1_001.fastq.gz,FASTQ,37,"null"
816,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_3/LV2001237140_S23_L004_R1_001.fastq.gz,FASTQ,37,"null"
817,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_4/LV2001237140_S24_L004_R2_001.fastq.gz,FASTQ,37,"null"
818,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_4/LV2001237140_S24_L004_R1_001.fastq.gz,FASTQ,37,"null"
819,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_4/LV2001237140_S24_L001_R2_001.fastq.gz,FASTQ,37,"null"
820,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_4/LV2001237140_S24_L003_R2_001.fastq.gz,FASTQ,37,"null"
821,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_4/LV2001237140_S24_L003_R1_001.fastq.gz,FASTQ,37,"null"
822,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_4/LV2001237140_S24_L002_R1_001.fastq.gz,FASTQ,37,"null"
823,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_4/LV2001237140_S24_L002_R2_001.fastq.gz,FASTQ,37,"null"
824,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_4/LV2001237140_S24_L001_R1_001.fastq.gz,FASTQ,37,"null"
825,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_2/LV2001237140_S22_L003_R2_001.fastq.gz,FASTQ,37,"null"
826,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_2/LV2001237140_S22_L002_R1_001.fastq.gz,FASTQ,37,"null"
827,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_2/LV2001237140_S22_L002_R2_001.fastq.gz,FASTQ,37,"null"
828,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_2/LV2001237140_S22_L004_R1_001.fastq.gz,FASTQ,37,"null"
829,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_2/LV2001237140_S22_L004_R2_001.fastq.gz,FASTQ,37,"null"
830,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_2/LV2001237140_S22_L001_R2_001.fastq.gz,FASTQ,37,"null"
831,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_2/LV2001237140_S22_L003_R1_001.fastq.gz,FASTQ,37,"null"
832,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-F7_2/LV2001237140_S22_L001_R1_001.fastq.gz,FASTQ,37,"null"
833,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-G7_3/LV2001237143_S27_L001_R2_001.fastq.gz,FASTQ,38,"null"
834,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-G7_3/LV2001237143_S27_L003_R1_001.fastq.gz,FASTQ,38,"null"
835,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-G7_3/LV2001237143_S27_L002_R2_001.fastq.gz,FASTQ,38,"null"
836,/mnt/cephfs5_ro/FASTQS/uvd28/200723_A01013_0097_AH2522DSXY_fastq4/M/SI-GA-G7_3/LV2001237143_S27_L002_R1_001.fastq.gz,FASTQ,38,"null"
